Repository,File Name,Class,Start Line,End Line,Displacement,Level
tests,test_utils.py,Simple Tuple,270,276,8,A1
tests,test_utils.py,Simple Tuple,293,293,8,A1
tests,test_utils.py,4 Nested Tuple,300,303,8,A2
tests,test_utils.py,Simple Tuple,315,320,8,A1
tests,test_utils.py,Simple Tuple,330,330,8,A1
tests,test_utils.py,Simple Tuple,350,359,8,A1
tests,test_utils.py,Simple Tuple,378,387,8,A1
tests,test_utils.py,Simple Tuple,397,397,8,A1
tests,test_utils.py,16 Nested Tuple,398,403,8,A2
tests,test_utils.py,2 Nested Tuple,418,421,8,A2
tests,test_utils.py,2 Nested Tuple,422,422,8,A2
tests,test_utils.py,2 Nested Tuple,423,426,8,A2
tests,test_utils.py,2 Nested Tuple,427,427,8,A2
tests,test_utils.py,2 Nested Tuple,428,431,8,A2
tests,test_utils.py,2 Nested Tuple,432,435,8,A2
tests,test_utils.py,2 Nested Tuple,436,436,8,A2
tests,test_utils.py,Simple Tuple,446,450,8,A1
tests,test_utils.py,Simple Tuple,451,455,8,A1
tests,test_utils.py,Simple Tuple,466,470,8,A1
tests,test_utils.py,Simple Tuple,471,475,8,A1
tests,test_utils.py,Simple Tuple,485,485,8,A1
tests,test_utils.py,Simple Tuple,486,486,8,A1
tests,test_utils.py,Simple Tuple,487,487,8,A1
tests,test_utils.py,Simple Tuple,512,512,8,A1
tests,test_utils.py,Simple Tuple,513,513,8,A1
tests,test_utils.py,Simple Tuple,514,514,8,A1
tests,test_utils.py,Simple Tuple,515,515,8,A1
tests,test_utils.py,Simple Tuple,516,516,8,A1
tests,test_utils.py,Simple Tuple,517,517,8,A1
tests,test_utils.py,Simple Tuple,518,518,8,A1
tests,test_utils.py,Simple Tuple,519,519,8,A1
tests,test_utils.py,Simple Tuple,520,520,8,A1
tests,test_utils.py,Simple Tuple,521,521,8,A1
tests,test_utils.py,Simple Tuple,522,522,8,A1
tests,test_utils.py,Simple Tuple,523,523,8,A1
tests,test_utils.py,Simple Tuple,524,524,8,A1
tests,test_utils.py,Simple Tuple,525,525,8,A1
tests,test_utils.py,Simple Tuple,527,527,8,A1
tests,test_utils.py,Simple Tuple,538,538,8,A1
tests,test_utils.py,Simple Tuple,539,539,8,A1
tests,test_utils.py,2 Nested Tuple,549,549,8,A2
tests,test_utils.py,2 Nested Tuple,550,553,8,A2
tests,test_utils.py,2 Nested Tuple,554,557,8,A2
tests,test_utils.py,2 Nested Tuple,558,558,8,A2
tests,test_utils.py,2 Nested Tuple,559,569,8,A2
tests,test_utils.py,2 Nested Tuple,570,580,8,A2
tests,test_utils.py,2 Nested Tuple,581,591,8,A2
tests,test_utils.py,2 Nested Tuple,592,602,8,A2
tests,test_utils.py,2 Nested Tuple,603,603,8,A2
tests,test_utils.py,Simple Tuple,613,613,8,A1
tests,test_utils.py,Simple Tuple,614,617,8,A1
tests,test_utils.py,Simple Tuple,618,618,8,A1
tests,test_utils.py,Simple Tuple,628,628,8,A1
tests,test_utils.py,Simple Tuple,629,629,8,A1
tests,test_utils.py,Simple Tuple,630,630,8,A1
tests,test_utils.py,Simple Tuple,631,631,8,A1
tests,test_utils.py,Simple Tuple,632,632,8,A1
tests,test_utils.py,Simple Tuple,633,633,8,A1
tests,test_utils.py,Simple Tuple,647,650,8,A1
tests,test_utils.py,Simple Tuple,651,651,8,A1
tests,test_utils.py,Simple Tuple,652,652,8,A1
tests,test_utils.py,Simple Tuple,653,659,8,A1
tests,test_utils.py,Simple Tuple,660,660,8,A1
tests,test_utils.py,Simple Tuple,670,670,8,A1
tests,test_utils.py,Simple Tuple,671,671,8,A1
tests,test_utils.py,Simple Tuple,672,672,8,A1
tests,test_utils.py,Simple Tuple,673,676,8,A1
tests,test_utils.py,Simple Tuple,677,677,8,A1
tests,test_utils.py,Simple Tuple,687,687,8,A1
tests,test_utils.py,Simple Tuple,688,688,8,A1
tests,test_utils.py,Simple Tuple,689,689,8,A1
tests,test_utils.py,Simple Tuple,699,699,8,A1
tests,test_utils.py,Simple Tuple,700,700,8,A1
tests,test_utils.py,Simple Tuple,701,701,8,A1
tests,test_utils.py,Simple Tuple,702,702,8,A1
tests,test_utils.py,Simple Tuple,703,703,8,A1
tests,test_utils.py,Simple Tuple,704,704,8,A1
tests,test_utils.py,Simple Tuple,714,714,8,A1
tests,test_utils.py,Simple Tuple,715,715,8,A1
tests,test_utils.py,Simple Tuple,716,716,8,A1
tests,test_utils.py,Simple Tuple,717,717,8,A1
tests,test_utils.py,Simple Tuple,718,718,8,A1
tests,test_utils.py,Simple Tuple,719,719,8,A1
tests,test_utils.py,Simple Tuple,720,720,8,A1
tests,test_utils.py,Simple Tuple,721,721,8,A1
tests,test_utils.py,Simple Tuple,722,722,8,A1
tests,test_utils.py,Simple Tuple,723,723,8,A1
tests,test_utils.py,Simple Tuple,744,744,8,A1
tests,test_utils.py,Simple Tuple,745,745,8,A1
tests,test_utils.py,Simple Tuple,746,746,8,A1
tests,test_utils.py,Simple Tuple,747,747,8,A1
tests,test_utils.py,Simple Tuple,748,748,8,A1
tests,test_utils.py,Simple Tuple,749,749,8,A1
tests,test_utils.py,Simple Tuple,750,750,8,A1
tests,test_utils.py,Simple Tuple,751,751,8,A1
tests,test_utils.py,Simple Tuple,783,783,8,A1
tests,test_utils.py,Simple Tuple,784,784,8,A1
tests,test_utils.py,Simple Tuple,785,785,8,A1
tests,test_utils.py,Simple Tuple,795,795,8,A1
tests,test_utils.py,Simple Tuple,796,796,8,A1
tests,test_utils.py,Simple Tuple,797,797,8,A1
tests,test_utils.py,Simple Tuple,798,798,8,A1
tests,test_utils.py,Simple Tuple,799,799,8,A1
tests,test_utils.py,Simple Tuple,800,800,8,A1
tests,test_utils.py,Simple Tuple,801,801,8,A1
tests,test_utils.py,Simple Tuple,802,802,8,A1
tests,test_utils.py,Simple Tuple,818,818,8,A1
tests,test_utils.py,Simple Tuple,819,819,8,A1
tests,test_utils.py,Simple Tuple,820,820,8,A1
tests,test_utils.py,Simple Tuple,821,821,8,A1
tests,test_utils.py,Simple Tuple,822,822,8,A1
tests,test_utils.py,Simple Tuple,823,823,8,A1
tests,test_utils.py,Simple Tuple,824,824,8,A1
tests,test_utils.py,Simple Tuple,825,825,8,A1
tests,test_utils.py,Simple Tuple,826,826,8,A1
tests,test_utils.py,Simple Tuple,827,827,8,A1
tests,test_utils.py,Simple Tuple,903,903,8,A1
tests,test_utils.py,Simple Tuple,904,904,8,A1
tests,test_utils.py,Simple Tuple,905,905,8,A1
tests,test_utils.py,Simple Tuple,906,906,8,A1
tests,test_utils.py,Simple Tuple,52,52,12,A1
tests,test_utils.py,Simple Tuple,53,53,12,A1
tests,test_utils.py,Simple Tuple,102,102,12,A1
tests,test_utils.py,Simple Tuple,103,103,12,A1
tests,test_utils.py,Simple Tuple,158,158,12,A1
tests,test_utils.py,2 Nested Tuple,159,159,12,A2
tests,test_utils.py,Simple Tuple,160,160,12,A1
tests,test_utils.py,Simple Tuple,161,161,12,A1
tests,test_utils.py,Simple Tuple,176,176,12,A1
tests,test_utils.py,Simple Tuple,177,177,12,A1
tests,test_utils.py,Simple Tuple,178,178,12,A1
tests,test_utils.py,Simple Tuple,179,179,12,A1
tests,test_utils.py,Simple Tuple,180,180,12,A1
tests,test_utils.py,Simple Tuple,301,301,12,A1
tests,test_utils.py,Simple Tuple,302,302,12,A1
tests,test_utils.py,Simple Tuple,399,399,12,A1
tests,test_utils.py,Simple Tuple,400,400,12,A1
tests,test_utils.py,Simple Tuple,401,401,12,A1
tests,test_utils.py,Simple Tuple,402,402,12,A1
tests,test_utils.py,Simple Tuple,420,420,12,A1
tests,test_utils.py,Simple Tuple,422,422,60,A1
tests,test_utils.py,Simple Tuple,425,425,12,A1
tests,test_utils.py,Simple Tuple,427,427,65,A1
tests,test_utils.py,Simple Tuple,430,430,12,A1
tests,test_utils.py,Simple Tuple,434,434,12,A1
tests,test_utils.py,Simple Tuple,436,436,50,A1
tests,test_utils.py,Simple Tuple,549,549,28,A1
tests,test_utils.py,Simple Tuple,552,552,12,A1
tests,test_utils.py,Simple Tuple,556,556,12,A1
tests,test_utils.py,Simple Tuple,558,558,23,A1
tests,test_utils.py,Simple Tuple,561,568,12,A1
tests,test_utils.py,Simple Tuple,572,579,12,A1
tests,test_utils.py,Simple Tuple,583,590,12,A1
tests,test_utils.py,Simple Tuple,594,601,12,A1
tests,test_utils.py,Simple Tuple,603,603,34,A1
tests,test_utils.py,1 Nested Tuple,159,159,13,A2
tests,test_utils.py,Simple Tuple,306,306,27,A1
tests,test_utils.py,Simple Tuple,158,158,14,A1
tests,test_utils.py,Simple Tuple,158,158,32,A1
tests,test_utils.py,Simple Tuple,159,159,14,A1
tests,test_utils.py,Simple Tuple,159,159,33,A1
tests,test_utils.py,Simple Tuple,160,160,30,A1
tests,test_utils.py,Simple Tuple,293,293,25,A1
tests,test_utils.py,Simple Dictionary,494,497,15,A2
tests,test_utils.py,Simple Dictionary,498,501,14,A2
tests,test_utils.py,Simple Dictionary,502,506,16,A2
tests,test_utils.py,Simple Dictionary,774,774,17,A2
tests,test_utils.py,Simple Dictionary,212,212,58,A2
tests,test_utils.py,Simple Dictionary,223,223,58,A2
tests,test_utils.py,Simple Dictionary,235,235,62,A2
tests,test_utils.py,Simple Dictionary,252,252,62,A2
tests,test_utils.py,Simple Dictionary,538,538,43,A2
tests,test_utils.py,Simple Dictionary,539,539,30,A2
tests,test_utils.py,Simple Dictionary,160,160,13,A2
tests,test_utils.py,Simple Dictionary,306,306,38,A2
tests,test_utils.py,Simple Dictionary,549,549,48,A2
tests,test_utils.py,Simple Dictionary,552,552,33,A2
tests,test_utils.py,Simple Dictionary,556,556,33,A2
tests,test_utils.py,Simple Dictionary,558,558,38,A2
tests,test_utils.py,Simple Dictionary,563,567,16,A2
tests,test_utils.py,Simple Dictionary,574,578,16,A2
tests,test_utils.py,Simple Dictionary,585,589,16,A2
tests,test_utils.py,Simple Dictionary,596,600,16,A2
tests,test_utils.py,Simple Dictionary,603,603,55,A2
tests,test_utils.py,Simple Dictionary,615,615,32,A2
tests,test_utils.py,Simple Dictionary,618,618,29,A2
tests,test_utils.py,Simple Dictionary,649,649,13,A2
tests,test_utils.py,Simple Dictionary,651,651,36,A2
tests,test_utils.py,Simple Dictionary,652,652,37,A2
tests,test_utils.py,Simple Dictionary,656,656,16,A2
tests,test_utils.py,Simple Dictionary,657,657,16,A2
tests,test_utils.py,Simple Dictionary,293,293,36,A2
tests,test_utils.py,Files --> 'write' call function,67,67,8,A2
tests,test_utils.py,Files --> 'write' call function,108,108,8,A2
tests,test_utils.py,Files --> 'write' call function,115,115,8,A2
tests,test_utils.py,Files --> 'read' call function,140,140,8,A2
tests,test_utils.py,Files --> 'open' call function,144,144,13,A2
tests,test_utils.py,Files --> 'read' call function,146,146,24,A2
tests,test_utils.py,Files --> 'write' call function,328,328,12,A2
tests,test_utils.py,Simple Atributte,411,411,15,A2
tests,test_utils.py,Simple Atributte,412,412,19,A2
tests,test_utils.py,Simple Atributte,415,415,1,A2
tests,test_utils.py,Simple Atributte,443,443,1,A2
tests,test_utils.py,Simple Atributte,463,463,1,A2
tests,test_utils.py,Simple Atributte,482,482,1,A2
tests,test_utils.py,Simple Atributte,509,509,1,A2
tests,test_utils.py,Simple Atributte,535,535,1,A2
tests,test_utils.py,Simple Atributte,546,546,1,A2
tests,test_utils.py,Simple Atributte,610,610,1,A2
tests,test_utils.py,Simple Atributte,625,625,1,A2
tests,test_utils.py,Simple Atributte,644,644,1,A2
tests,test_utils.py,Simple Atributte,667,667,1,A2
tests,test_utils.py,Simple Atributte,684,684,1,A2
tests,test_utils.py,Simple Atributte,696,696,1,A2
tests,test_utils.py,Simple Atributte,711,711,1,A2
tests,test_utils.py,Simple Atributte,741,741,1,A2
tests,test_utils.py,Simple Atributte,763,763,1,A2
tests,test_utils.py,Simple Atributte,780,780,1,A2
tests,test_utils.py,Simple Atributte,792,792,1,A2
tests,test_utils.py,Simple Atributte,814,814,1,A2
tests,test_utils.py,Simple Atributte,815,815,1,A2
tests,test_utils.py,Simple Atributte,867,867,1,A2
tests,test_utils.py,Simple Atributte,900,900,1,A2
tests,test_utils.py,Simple Atributte,49,49,5,A2
tests,test_utils.py,Simple Atributte,70,70,5,A2
tests,test_utils.py,Simple Atributte,83,83,5,A2
tests,test_utils.py,Simple Atributte,99,99,5,A2
tests,test_utils.py,Simple Atributte,155,155,5,A2
tests,test_utils.py,Simple Atributte,173,173,5,A2
tests,test_utils.py,Simple Atributte,195,195,5,A2
tests,test_utils.py,Simple Atributte,201,201,5,A2
tests,test_utils.py,Simple Atributte,214,214,5,A2
tests,test_utils.py,Simple Atributte,225,225,5,A2
tests,test_utils.py,Simple Atributte,237,237,5,A2
tests,test_utils.py,Simple Atributte,259,259,5,A2
tests,test_utils.py,Simple Atributte,268,268,5,A2
tests,test_utils.py,Simple Atributte,291,291,5,A2
tests,test_utils.py,Simple Atributte,298,298,5,A2
tests,test_utils.py,Simple Atributte,313,313,5,A2
tests,test_utils.py,Simple Atributte,348,348,5,A2
tests,test_utils.py,Simple Atributte,376,376,5,A2
tests,test_utils.py,Simple Atributte,396,396,5,A2
tests,test_utils.py,Simple Atributte,415,415,1,A2
tests,test_utils.py,Simple Atributte,443,443,1,A2
tests,test_utils.py,Simple Atributte,463,463,1,A2
tests,test_utils.py,Simple Atributte,482,482,1,A2
tests,test_utils.py,Simple Atributte,509,509,1,A2
tests,test_utils.py,Simple Atributte,535,535,1,A2
tests,test_utils.py,Simple Atributte,546,546,1,A2
tests,test_utils.py,Simple Atributte,610,610,1,A2
tests,test_utils.py,Simple Atributte,625,625,1,A2
tests,test_utils.py,Simple Atributte,644,644,1,A2
tests,test_utils.py,Simple Atributte,667,667,1,A2
tests,test_utils.py,Simple Atributte,684,684,1,A2
tests,test_utils.py,Simple Atributte,696,696,1,A2
tests,test_utils.py,Simple Atributte,730,730,4,A2
tests,test_utils.py,Simple Atributte,734,734,4,A2
tests,test_utils.py,Simple Atributte,711,711,1,A2
tests,test_utils.py,Simple Atributte,758,758,19,A2
tests,test_utils.py,Simple Atributte,760,760,4,A2
tests,test_utils.py,Simple Atributte,741,741,1,A2
tests,test_utils.py,Simple Atributte,776,776,15,A2
tests,test_utils.py,Simple Atributte,776,776,28,A2
tests,test_utils.py,Simple Atributte,763,763,1,A2
tests,test_utils.py,Simple Atributte,780,780,1,A2
tests,test_utils.py,Simple Atributte,792,792,1,A2
tests,test_utils.py,Simple Atributte,857,857,4,A2
tests,test_utils.py,Simple Atributte,858,858,4,A2
tests,test_utils.py,Simple Atributte,859,859,4,A2
tests,test_utils.py,Simple Atributte,860,860,4,A2
tests,test_utils.py,Simple Atributte,861,861,4,A2
tests,test_utils.py,Simple Atributte,862,862,4,A2
tests,test_utils.py,Simple Atributte,863,863,4,A2
tests,test_utils.py,Simple Atributte,814,814,1,A2
tests,test_utils.py,Simple Atributte,814,814,20,A2
tests,test_utils.py,Simple Atributte,815,815,1,A2
tests,test_utils.py,Simple Atributte,891,891,4,A2
tests,test_utils.py,Simple Atributte,892,892,4,A2
tests,test_utils.py,Simple Atributte,893,893,4,A2
tests,test_utils.py,Simple Atributte,894,894,4,A2
tests,test_utils.py,Simple Atributte,895,895,4,A2
tests,test_utils.py,Simple Atributte,896,896,4,A2
tests,test_utils.py,Simple Atributte,867,867,1,A2
tests,test_utils.py,Simple Atributte,867,867,20,A2
tests,test_utils.py,Simple Atributte,911,911,19,A2
tests,test_utils.py,Simple Atributte,911,911,33,A2
tests,test_utils.py,Simple Atributte,915,915,11,A2
tests,test_utils.py,Simple Atributte,900,900,1,A2
tests,test_utils.py,Simple Atributte,49,49,5,A2
tests,test_utils.py,Simple Atributte,66,66,12,A2
tests,test_utils.py,Simple Atributte,67,67,8,A2
tests,test_utils.py,Simple Atributte,70,70,5,A2
tests,test_utils.py,Simple Atributte,83,83,5,A2
tests,test_utils.py,Simple Atributte,107,107,19,A2
tests,test_utils.py,Simple Atributte,108,108,8,A2
tests,test_utils.py,Simple Atributte,99,99,5,A2
tests,test_utils.py,Simple Atributte,114,114,19,A2
tests,test_utils.py,Simple Atributte,115,115,8,A2
tests,test_utils.py,Simple Atributte,138,138,14,A2
tests,test_utils.py,Simple Atributte,140,140,8,A2
tests,test_utils.py,Simple Atributte,155,155,5,A2
tests,test_utils.py,Simple Atributte,173,173,5,A2
tests,test_utils.py,Simple Atributte,197,197,8,A2
tests,test_utils.py,Simple Atributte,198,198,12,A2
tests,test_utils.py,Simple Atributte,201,201,5,A2
tests,test_utils.py,Simple Atributte,214,214,5,A2
tests,test_utils.py,Simple Atributte,225,225,5,A2
tests,test_utils.py,Simple Atributte,250,250,8,A2
tests,test_utils.py,Simple Atributte,237,237,5,A2
tests,test_utils.py,Simple Atributte,259,259,5,A2
tests,test_utils.py,Simple Atributte,268,268,5,A2
tests,test_utils.py,Simple Atributte,291,291,5,A2
tests,test_utils.py,Simple Atributte,298,298,5,A2
tests,test_utils.py,Simple Atributte,313,313,5,A2
tests,test_utils.py,Simple Atributte,318,318,12,A2
tests,test_utils.py,Simple Atributte,326,326,20,A2
tests,test_utils.py,Simple Atributte,330,330,18,A2
tests,test_utils.py,Simple Atributte,331,331,22,A2
tests,test_utils.py,Simple Atributte,331,331,35,A2
tests,test_utils.py,Simple Atributte,335,335,15,A2
tests,test_utils.py,Simple Atributte,336,336,15,A2
tests,test_utils.py,Simple Atributte,348,348,5,A2
tests,test_utils.py,Simple Atributte,367,371,18,A2
tests,test_utils.py,Simple Atributte,390,390,15,A2
tests,test_utils.py,Simple Atributte,376,376,5,A2
tests,test_utils.py,Simple Atributte,406,406,15,A2
tests,test_utils.py,Simple Atributte,396,396,5,A2
tests,test_utils.py,Simple Atributte,766,766,8,A2
tests,test_utils.py,Simple Atributte,921,921,9,A2
tests,test_utils.py,Simple Atributte,925,925,39,A2
tests,test_utils.py,Simple Atributte,52,52,13,A2
tests,test_utils.py,Simple Atributte,54,54,12,A2
tests,test_utils.py,Simple Atributte,109,109,13,A2
tests,test_utils.py,Simple Atributte,117,117,22,A2
tests,test_utils.py,Simple Atributte,118,118,13,A2
tests,test_utils.py,Simple Atributte,119,119,12,A2
tests,test_utils.py,Simple Atributte,121,121,13,A2
tests,test_utils.py,Simple Atributte,122,122,21,A2
tests,test_utils.py,Simple Atributte,133,133,16,A2
tests,test_utils.py,Simple Atributte,146,146,24,A2
tests,test_utils.py,Simple Atributte,168,168,13,A2
tests,test_utils.py,Simple Atributte,301,301,23,A2
tests,test_utils.py,Simple Atributte,302,302,39,A2
tests,test_utils.py,Simple Atributte,327,327,13,A2
tests,test_utils.py,Simple Atributte,327,327,29,A2
tests,test_utils.py,Simple Atributte,328,328,12,A2
tests,test_utils.py,Simple Atributte,330,330,18,A2
tests,test_utils.py,Simple Atributte,331,331,22,A2
tests,test_utils.py,Simple Atributte,331,331,54,A2
tests,test_utils.py,Simple Atributte,335,335,15,A2
tests,test_utils.py,Simple Atributte,766,766,8,A2
tests,test_utils.py,Simple Atributte,913,913,15,A2
tests,test_utils.py,Simple Atributte,302,302,13,A2
tests,test_utils.py,Simple Atributte,852,852,16,A2
tests,test_utils.py,Simple Atributte,913,913,15,A2
tests,test_utils.py,Simple Atributte,55,55,41,A2
tests,test_utils.py,Simple Atributte,55,55,41,A2
tests,test_utils.py,Simple Dictionary Comprehension,776,776,14,C1
tests,test_utils.py,Simple Assignment,410,410,0,A1
tests,test_utils.py,Simple Assignment,411,411,0,A1
tests,test_utils.py,Simple Assignment,412,412,0,A1
tests,test_utils.py,Simple Assignment,494,497,0,A1
tests,test_utils.py,Simple Assignment,498,501,0,A1
tests,test_utils.py,Simple Assignment,502,506,0,A1
tests,test_utils.py,Simple Assignment,758,758,4,A1
tests,test_utils.py,Simple Assignment,774,774,4,A1
tests,test_utils.py,Simple Assignment,775,775,4,A1
tests,test_utils.py,Simple Assignment,776,776,4,A1
tests,test_utils.py,Simple Assignment,809,809,4,A1
tests,test_utils.py,Simple Assignment,842,842,4,A1
tests,test_utils.py,Simple Assignment,843,843,4,A1
tests,test_utils.py,Simple Assignment,878,878,4,A1
tests,test_utils.py,Simple Assignment,911,911,4,A1
tests,test_utils.py,Simple Assignment,66,66,8,A1
tests,test_utils.py,Simple Assignment,107,107,8,A1
tests,test_utils.py,Simple Assignment,114,114,8,A1
tests,test_utils.py,Simple Assignment,117,117,8,A1
tests,test_utils.py,Simple Assignment,126,126,8,A1
tests,test_utils.py,Simple Assignment,127,127,8,A1
tests,test_utils.py,Simple Assignment,138,138,8,A1
tests,test_utils.py,Simple Assignment,234,234,8,A1
tests,test_utils.py,Simple Assignment,251,251,8,A1
tests,test_utils.py,Simple Assignment,306,306,8,A1
tests,test_utils.py,Simple Assignment,307,307,8,A1
tests,test_utils.py,Simple Assignment,326,326,8,A1
tests,test_utils.py,Simple Assignment,330,330,8,A1
tests,test_utils.py,Simple Assignment,331,331,8,A1
tests,test_utils.py,Simple Assignment,332,332,8,A1
tests,test_utils.py,Simple Assignment,339,339,8,A1
tests,test_utils.py,Simple Assignment,345,345,8,A1
tests,test_utils.py,Simple Assignment,362,362,8,A1
tests,test_utils.py,Simple Assignment,367,371,8,A1
tests,test_utils.py,Simple Assignment,390,390,8,A1
tests,test_utils.py,Simple Assignment,406,406,8,A1
tests,test_utils.py,Simple Assignment,835,835,8,A1
tests,test_utils.py,Simple Assignment,122,122,12,A1
tests,test_utils.py,Simple Assignment,145,145,12,A1
tests,test_utils.py,Simple Assignment,146,146,12,A1
tests,test_utils.py,Simple Assignment,133,133,16,A1
tests,test_utils.py,'raise' exception,923,923,12,B1
tests,test_utils.py,'raise' exception,79,79,16,B1
tests,test_utils.py,'raise' exception,89,89,16,B1
tests,test_utils.py,'assert' exception,440,440,4,B2
tests,test_utils.py,'assert' exception,460,460,4,B2
tests,test_utils.py,'assert' exception,479,479,4,B2
tests,test_utils.py,'assert' exception,491,491,4,B2
tests,test_utils.py,'assert' exception,532,532,4,B2
tests,test_utils.py,'assert' exception,543,543,4,B2
tests,test_utils.py,'assert' exception,607,607,4,B2
tests,test_utils.py,'assert' exception,622,622,4,B2
tests,test_utils.py,'assert' exception,664,664,4,B2
tests,test_utils.py,'assert' exception,681,681,4,B2
tests,test_utils.py,'assert' exception,693,693,4,B2
tests,test_utils.py,'assert' exception,708,708,4,B2
tests,test_utils.py,'assert' exception,738,738,4,B2
tests,test_utils.py,'assert' exception,777,777,4,B2
tests,test_utils.py,'assert' exception,789,789,4,B2
tests,test_utils.py,'assert' exception,811,811,4,B2
tests,test_utils.py,'assert' exception,864,864,4,B2
tests,test_utils.py,'assert' exception,897,897,4,B2
tests,test_utils.py,'assert' exception,915,915,4,B2
tests,test_utils.py,'assert' exception,925,925,4,B2
tests,test_utils.py,'assert' exception,61,61,8,B2
tests,test_utils.py,'assert' exception,62,62,8,B2
tests,test_utils.py,'assert' exception,68,68,8,B2
tests,test_utils.py,'assert' exception,81,81,8,B2
tests,test_utils.py,'assert' exception,94,94,8,B2
tests,test_utils.py,'assert' exception,97,97,8,B2
tests,test_utils.py,'assert' exception,111,111,8,B2
tests,test_utils.py,'assert' exception,128,128,8,B2
tests,test_utils.py,'assert' exception,135,135,8,B2
tests,test_utils.py,'assert' exception,139,139,8,B2
tests,test_utils.py,'assert' exception,141,141,8,B2
tests,test_utils.py,'assert' exception,147,147,8,B2
tests,test_utils.py,'assert' exception,151,151,8,B2
tests,test_utils.py,'assert' exception,165,165,8,B2
tests,test_utils.py,'assert' exception,184,184,8,B2
tests,test_utils.py,'assert' exception,187,187,8,B2
tests,test_utils.py,'assert' exception,212,212,8,B2
tests,test_utils.py,'assert' exception,223,223,8,B2
tests,test_utils.py,'assert' exception,235,235,8,B2
tests,test_utils.py,'assert' exception,252,252,8,B2
tests,test_utils.py,'assert' exception,257,257,8,B2
tests,test_utils.py,'assert' exception,261,261,8,B2
tests,test_utils.py,'assert' exception,266,266,8,B2
tests,test_utils.py,'assert' exception,279,279,8,B2
tests,test_utils.py,'assert' exception,284,284,8,B2
tests,test_utils.py,'assert' exception,287,287,8,B2
tests,test_utils.py,'assert' exception,296,296,8,B2
tests,test_utils.py,'assert' exception,308,308,8,B2
tests,test_utils.py,'assert' exception,309,309,8,B2
tests,test_utils.py,'assert' exception,323,323,8,B2
tests,test_utils.py,'assert' exception,334,334,8,B2
tests,test_utils.py,'assert' exception,335,335,8,B2
tests,test_utils.py,'assert' exception,336,336,8,B2
tests,test_utils.py,'assert' exception,340,340,8,B2
tests,test_utils.py,'assert' exception,346,346,8,B2
tests,test_utils.py,'assert' exception,363,363,8,B2
tests,test_utils.py,'assert' exception,364,364,8,B2
tests,test_utils.py,'assert' exception,372,372,8,B2
tests,test_utils.py,'assert' exception,391,391,8,B2
tests,test_utils.py,'assert' exception,394,394,8,B2
tests,test_utils.py,'assert' exception,407,407,8,B2
tests,test_utils.py,'assert' exception,639,639,8,B2
tests,test_utils.py,'assert' exception,641,641,8,B2
tests,test_utils.py,'assert' exception,913,913,8,B2
tests,test_utils.py,'assert' exception,110,110,12,B2
