Repository,File Name,Class,Start Line,End Line,Displacement,Level
requests,utils.py,Simple Tuple,146,146,15,A1
requests,utils.py,Simple Dictionary,65,65,16,A2
requests,utils.py,Simple Dictionary,424,424,13,A2
requests,utils.py,Simple Dictionary,469,469,18,A2
requests,utils.py,Simple Dictionary,523,523,18,A2
requests,utils.py,Simple Dictionary,831,831,15,A2
requests,utils.py,Simple Dictionary,842,842,25,A2
requests,utils.py,Simple Dictionary,873,873,50,A2
requests,utils.py,Simple Dictionary,903,908,8,A2
requests,utils.py,Simple Dictionary,934,934,15,A2
requests,utils.py,'range' call function,642,642,13,A2
requests,utils.py,Files --> 'write' call function,296,296,12,A2
requests,utils.py,Files --> 'read' call function,296,296,31,A2
requests,utils.py,If statements expression (else),873,873,14,B1
requests,utils.py,If statements expression (else),1055,1055,22,B1
requests,utils.py,If statements expression (else),243,243,26,B1
requests,utils.py,Simple Atributte,300,300,1,A2
requests,utils.py,Simple Atributte,742,742,1,A2
requests,utils.py,Simple Atributte,63,63,25,A2
requests,utils.py,Simple Atributte,68,68,26,A2
requests,utils.py,Simple Atributte,73,73,3,A2
requests,utils.py,Simple Atributte,874,874,10,A2
requests,utils.py,Simple Atributte,875,875,13,A2
requests,utils.py,Simple Atributte,950,950,8,A2
requests,utils.py,Simple Atributte,1000,1000,13,A2
requests,utils.py,Simple Atributte,69,69,4,A2
requests,utils.py,Simple Atributte,202,202,17,A2
requests,utils.py,Simple Atributte,268,268,7,A2
requests,utils.py,Simple Atributte,274,274,22,A2
requests,utils.py,Simple Atributte,286,286,15,A2
requests,utils.py,Simple Atributte,291,291,10,A2
requests,utils.py,Simple Atributte,292,292,21,A2
requests,utils.py,Simple Atributte,303,303,31,A2
requests,utils.py,Simple Atributte,472,472,35,A2
requests,utils.py,Simple Atributte,493,493,4,A2
requests,utils.py,Simple Atributte,502,502,17,A2
requests,utils.py,Simple Atributte,503,503,16,A2
requests,utils.py,Simple Atributte,504,504,13,A2
requests,utils.py,Simple Atributte,521,521,13,A2
requests,utils.py,Simple Atributte,545,545,19,A2
requests,utils.py,Simple Atributte,566,566,7,A2
requests,utils.py,Simple Atributte,575,575,9,A2
requests,utils.py,Simple Atributte,602,602,4,A2
requests,utils.py,Simple Atributte,614,614,41,A2
requests,utils.py,Simple Atributte,641,641,12,A2
requests,utils.py,Simple Atributte,656,656,11,A2
requests,utils.py,Simple Atributte,690,690,20,A2
requests,utils.py,Simple Atributte,704,704,11,A2
requests,utils.py,Simple Atributte,782,782,7,A2
requests,utils.py,Simple Atributte,844,844,7,A2
requests,utils.py,Simple Atributte,849,849,8,A2
requests,utils.py,Simple Atributte,876,876,15,A2
requests,utils.py,Simple Atributte,877,877,18,A2
requests,utils.py,Simple Atributte,924,924,12,A2
requests,utils.py,Simple Atributte,928,928,15,A2
requests,utils.py,Simple Atributte,965,965,21,A2
requests,utils.py,Simple Atributte,969,969,16,A2
requests,utils.py,Simple Atributte,1083,1083,24,A2
requests,utils.py,Simple Atributte,99,99,24,A2
requests,utils.py,Simple Atributte,128,128,12,A2
requests,utils.py,Simple Atributte,141,141,23,A2
requests,utils.py,Simple Atributte,202,202,17,A2
requests,utils.py,Simple Atributte,260,260,15,A2
requests,utils.py,Simple Atributte,268,268,7,A2
requests,utils.py,Simple Atributte,274,274,22,A2
requests,utils.py,Simple Atributte,276,276,26,A2
requests,utils.py,Simple Atributte,281,281,17,A2
requests,utils.py,Simple Atributte,283,283,11,A2
requests,utils.py,Simple Atributte,287,287,21,A2
requests,utils.py,Simple Atributte,292,292,21,A2
requests,utils.py,Simple Atributte,293,293,11,A2
requests,utils.py,Simple Atributte,307,307,8,A2
requests,utils.py,Simple Atributte,364,364,16,A2
requests,utils.py,Simple Atributte,397,397,8,A2
requests,utils.py,Simple Atributte,429,429,22,A2
requests,utils.py,Simple Atributte,472,472,20,A2
requests,utils.py,Simple Atributte,502,502,72,A2
requests,utils.py,Simple Atributte,503,503,81,A2
requests,utils.py,Simple Atributte,509,509,10,A2
requests,utils.py,Simple Atributte,522,522,27,A2
requests,utils.py,Simple Atributte,527,527,16,A2
requests,utils.py,Simple Atributte,553,553,15,A2
requests,utils.py,Simple Atributte,570,570,14,A2
requests,utils.py,Simple Atributte,570,570,43,A2
requests,utils.py,Simple Atributte,572,572,13,A2
requests,utils.py,Simple Atributte,624,624,19,A2
requests,utils.py,Simple Atributte,626,626,15,A2
requests,utils.py,Simple Atributte,689,689,13,A2
requests,utils.py,Simple Atributte,691,691,14,A2
requests,utils.py,Simple Atributte,704,704,28,A2
requests,utils.py,Simple Atributte,712,712,8,A2
requests,utils.py,Simple Atributte,724,724,7,A2
requests,utils.py,Simple Atributte,752,752,20,A2
requests,utils.py,Simple Atributte,753,753,8,A2
requests,utils.py,Simple Atributte,791,791,27,A2
requests,utils.py,Simple Atributte,801,801,29,A2
requests,utils.py,Simple Atributte,802,802,15,A2
requests,utils.py,Simple Atributte,845,845,15,A2
requests,utils.py,Simple Atributte,845,845,27,A2
requests,utils.py,Simple Atributte,848,848,34,A2
requests,utils.py,Simple Atributte,850,850,19,A2
requests,utils.py,Simple Atributte,882,882,16,A2
requests,utils.py,Simple Atributte,936,936,21,A2
requests,utils.py,Simple Atributte,944,944,8,A2
requests,utils.py,Simple Atributte,963,963,18,A2
requests,utils.py,Simple Atributte,963,963,39,A2
requests,utils.py,Simple Atributte,967,967,22,A2
requests,utils.py,Simple Atributte,967,967,43,A2
requests,utils.py,Simple Atributte,1007,1007,17,A2
requests,utils.py,Simple Atributte,1054,1054,11,A2
requests,utils.py,Simple Atributte,1074,1074,13,A2
requests,utils.py,Simple Atributte,1085,1085,8,A2
requests,utils.py,Simple Atributte,83,83,31,A2
requests,utils.py,Simple Atributte,84,84,16,A2
requests,utils.py,Simple Atributte,105,105,19,A2
requests,utils.py,Simple Atributte,106,106,19,A2
requests,utils.py,Simple Atributte,107,107,19,A2
requests,utils.py,Simple Atributte,108,108,15,A2
requests,utils.py,Simple Atributte,108,108,36,A2
requests,utils.py,Simple Atributte,171,171,31,A2
requests,utils.py,Simple Atributte,222,222,15,A2
requests,utils.py,Simple Atributte,236,236,23,A2
requests,utils.py,Simple Atributte,237,237,15,A2
requests,utils.py,Simple Atributte,240,240,21,A2
requests,utils.py,Simple Atributte,260,260,15,A2
requests,utils.py,Simple Atributte,275,275,26,A2
requests,utils.py,Simple Atributte,276,276,26,A2
requests,utils.py,Simple Atributte,292,292,39,A2
requests,utils.py,Simple Atributte,293,293,11,A2
requests,utils.py,Simple Atributte,296,296,12,A2
requests,utils.py,Simple Atributte,303,303,52,A2
requests,utils.py,Simple Atributte,305,305,13,A2
requests,utils.py,Simple Atributte,309,309,8,A2
requests,utils.py,Simple Atributte,458,458,19,A2
requests,utils.py,Simple Atributte,507,507,8,A2
requests,utils.py,Simple Atributte,508,508,10,A2
requests,utils.py,Simple Atributte,530,530,30,A2
requests,utils.py,Simple Atributte,618,618,23,A2
requests,utils.py,Simple Atributte,644,644,27,A2
requests,utils.py,Simple Atributte,689,689,33,A2
requests,utils.py,Simple Atributte,691,691,34,A2
requests,utils.py,Simple Atributte,692,692,14,A2
requests,utils.py,Simple Atributte,734,734,12,A2
requests,utils.py,Simple Atributte,752,752,20,A2
requests,utils.py,Simple Atributte,773,773,15,A2
requests,utils.py,Simple Atributte,773,773,38,A2
requests,utils.py,Simple Atributte,814,814,34,A2
requests,utils.py,Simple Atributte,815,815,27,A2
requests,utils.py,Simple Atributte,845,845,44,A2
requests,utils.py,Simple Atributte,848,848,8,A2
requests,utils.py,Simple Atributte,882,882,44,A2
requests,utils.py,Simple Atributte,885,885,12,A2
requests,utils.py,Simple Atributte,930,930,26,A2
requests,utils.py,Simple Atributte,934,934,23,A2
requests,utils.py,Simple Atributte,942,942,45,A2
requests,utils.py,Simple Atributte,1025,1025,24,A2
requests,utils.py,Simple Atributte,1025,1025,50,A2
requests,utils.py,Simple Atributte,1088,1088,22,A2
requests,utils.py,Simple Atributte,90,90,28,A2
requests,utils.py,Simple Atributte,152,152,27,A2
requests,utils.py,Simple Atributte,215,215,22,A2
requests,utils.py,Simple Atributte,222,222,15,A2
requests,utils.py,Simple Atributte,237,237,15,A2
requests,utils.py,Simple Atributte,275,275,26,A2
requests,utils.py,Simple Atributte,296,296,31,A2
requests,utils.py,Simple Atributte,303,303,52,A2
requests,utils.py,Simple Atributte,532,532,22,A2
requests,utils.py,Simple Atributte,533,533,24,A2
requests,utils.py,Simple Atributte,534,534,24,A2
requests,utils.py,Simple Atributte,620,620,12,A2
requests,utils.py,Simple Atributte,692,692,34,A2
requests,utils.py,Simple Atributte,759,759,20,A2
requests,utils.py,Simple Atributte,761,761,16,A2
requests,utils.py,Simple Atributte,773,773,15,A2
requests,utils.py,Simple Atributte,773,773,38,A2
requests,utils.py,Simple Atributte,773,773,53,A2
requests,utils.py,Simple Atributte,789,789,37,A2
requests,utils.py,Simple Atributte,938,938,29,A2
requests,utils.py,Simple Atributte,942,942,17,A2
requests,utils.py,Simple Atributte,88,88,30,A2
requests,utils.py,Simple Atributte,145,145,21,A2
requests,utils.py,Simple Atributte,146,146,16,A2
requests,utils.py,Simple Atributte,156,156,26,A2
requests,utils.py,Simple Atributte,184,184,20,A2
requests,utils.py,Simple Atributte,185,185,35,A2
requests,utils.py,Simple Atributte,189,189,20,A2
requests,utils.py,Simple Atributte,215,215,22,A2
requests,utils.py,Simple Atributte,458,458,19,A2
requests,utils.py,Simple Atributte,726,726,23,A2
requests,utils.py,Simple Atributte,734,734,29,A2
requests,utils.py,Simple Atributte,794,794,42,A2
requests,utils.py,Simple Atributte,796,796,21,A2
requests,utils.py,Simple Atributte,803,803,38,A2
requests,utils.py,Simple Atributte,806,806,19,A2
requests,utils.py,Simple Atributte,806,806,53,A2
requests,utils.py,Simple Atributte,152,152,27,A2
requests,utils.py,Simple Atributte,157,157,16,A2
requests,utils.py,Simple Atributte,789,789,37,A2
requests,utils.py,Simple Atributte,806,806,19,A2
requests,utils.py,Generator Expression,206,206,26,C1
requests,utils.py,Generator Expression,789,789,19,C1
requests,utils.py,Simple Assignment,61,61,0,A1
requests,utils.py,Simple Assignment,63,63,0,A1
requests,utils.py,Simple Assignment,65,65,0,A1
requests,utils.py,Simple Assignment,68,70,0,A1
requests,utils.py,Simple Assignment,630,632,0,A1
requests,utils.py,Simple Assignment,950,950,0,A1
requests,utils.py,Assigment with sum (total = total + 1),951,951,0,A1
requests,utils.py,Assigment with sum (total = total + 1),952,952,0,A1
requests,utils.py,Simple Assignment,134,134,4,A1
requests,utils.py,Simple Assignment,135,135,4,A1
requests,utils.py,Simple Assignment,202,202,4,A1
requests,utils.py,Simple Assignment,258,258,4,A1
requests,utils.py,Simple Assignment,274,274,4,A1
requests,utils.py,Simple Assignment,286,286,4,A1
requests,utils.py,Simple Assignment,291,291,4,A1
requests,utils.py,Simple Assignment,292,292,4,A1
requests,utils.py,Simple Assignment,303,303,4,A1
requests,utils.py,Simple Assignment,393,393,4,A1
requests,utils.py,Simple Assignment,424,424,4,A1
requests,utils.py,Simple Assignment,469,469,4,A1
requests,utils.py,Simple Assignment,502,502,4,A1
requests,utils.py,Simple Assignment,503,503,4,A1
requests,utils.py,Simple Assignment,504,504,4,A1
requests,utils.py,Simple Assignment,521,521,4,A1
requests,utils.py,Simple Assignment,522,522,4,A1
requests,utils.py,Simple Assignment,523,523,4,A1
requests,utils.py,Simple Assignment,524,524,4,A1
requests,utils.py,Simple Assignment,545,545,4,A1
requests,utils.py,Simple Assignment,550,550,4,A1
requests,utils.py,Simple Assignment,570,570,4,A1
requests,utils.py,Simple Assignment,575,575,4,A1
requests,utils.py,Simple Assignment,582,582,4,A1
requests,utils.py,Simple Assignment,611,611,4,A1
requests,utils.py,Simple Assignment,614,614,4,A1
requests,utils.py,Simple Assignment,641,641,4,A1
requests,utils.py,Simple Assignment,667,667,4,A1
requests,utils.py,Simple Assignment,668,668,4,A1
requests,utils.py,Simple Assignment,689,689,4,A1
requests,utils.py,Simple Assignment,690,690,4,A1
requests,utils.py,Simple Assignment,691,691,4,A1
requests,utils.py,Assigment with sum (total = total + 1),692,692,4,A1
requests,utils.py,Assigment with sum (total = total + 1),703,703,4,A1
requests,utils.py,Simple Assignment,750,750,4,A1
requests,utils.py,Simple Assignment,777,777,4,A1
requests,utils.py,Simple Assignment,780,780,4,A1
requests,utils.py,Simple Assignment,842,842,4,A1
requests,utils.py,Simple Assignment,843,843,4,A1
requests,utils.py,Simple Assignment,847,852,4,A1
requests,utils.py,Simple Assignment,853,853,4,A1
requests,utils.py,Simple Assignment,873,873,4,A1
requests,utils.py,Simple Assignment,874,874,4,A1
requests,utils.py,Simple Assignment,875,875,4,A1
requests,utils.py,Simple Assignment,876,876,4,A1
requests,utils.py,Simple Assignment,877,877,4,A1
requests,utils.py,Simple Assignment,920,920,4,A1
requests,utils.py,Simple Assignment,922,922,4,A1
requests,utils.py,Simple Assignment,924,924,4,A1
requests,utils.py,Simple Assignment,962,962,4,A1
requests,utils.py,Simple Assignment,969,969,4,A1
requests,utils.py,Simple Assignment,993,993,4,A1
requests,utils.py,Simple Assignment,994,994,4,A1
requests,utils.py,Simple Assignment,1000,1000,4,A1
requests,utils.py,Simple Assignment,1022,1022,4,A1
requests,utils.py,Simple Assignment,1038,1038,4,A1
requests,utils.py,Simple Assignment,1068,1068,4,A1
requests,utils.py,Simple Assignment,1074,1074,4,A1
requests,utils.py,Simple Assignment,1083,1083,4,A1
requests,utils.py,Simple Assignment,99,99,8,A1
requests,utils.py,Simple Assignment,128,128,8,A1
requests,utils.py,Simple Assignment,138,138,8,A1
requests,utils.py,Simple Assignment,194,194,8,A1
requests,utils.py,Simple Assignment,204,204,8,A1
requests,utils.py,Simple Assignment,206,206,8,A1
requests,utils.py,Simple Assignment,211,211,8,A1
requests,utils.py,Simple Assignment,230,230,8,A1
requests,utils.py,Simple Assignment,234,234,8,A1
requests,utils.py,Simple Assignment,237,237,8,A1
requests,utils.py,Simple Assignment,276,276,8,A1
requests,utils.py,Simple Assignment,281,281,8,A1
requests,utils.py,Simple Assignment,364,364,8,A1
requests,utils.py,Simple Assignment,429,429,8,A1
requests,utils.py,Simple Assignment,432,432,8,A1
requests,utils.py,Simple Assignment,450,450,8,A1
requests,utils.py,Simple Assignment,472,472,8,A1
requests,utils.py,Simple Assignment,527,527,8,A1
requests,utils.py,Simple Assignment,572,572,8,A1
requests,utils.py,Simple Assignment,584,584,8,A1
requests,utils.py,Simple Assignment,643,643,8,A1
requests,utils.py,Simple Assignment,752,752,8,A1
requests,utils.py,Simple Assignment,753,753,8,A1
requests,utils.py,Simple Assignment,779,779,8,A1
requests,utils.py,Simple Assignment,789,789,8,A1
requests,utils.py,Simple Assignment,880,880,8,A1
requests,utils.py,Simple Assignment,882,882,8,A1
requests,utils.py,Simple Assignment,934,934,8,A1
requests,utils.py,Simple Assignment,1002,1002,8,A1
requests,utils.py,Simple Assignment,1007,1007,8,A1
requests,utils.py,Simple Assignment,1009,1009,8,A1
requests,utils.py,Simple Assignment,1011,1011,8,A1
requests,utils.py,Simple Assignment,1025,1025,8,A1
requests,utils.py,Simple Assignment,1045,1045,8,A1
requests,utils.py,Simple Assignment,1055,1055,8,A1
requests,utils.py,Simple Assignment,1072,1072,8,A1
requests,utils.py,Simple Assignment,83,86,12,A1
requests,utils.py,Simple Assignment,88,88,12,A1
requests,utils.py,Simple Assignment,90,90,12,A1
requests,utils.py,Simple Assignment,105,105,12,A1
requests,utils.py,Simple Assignment,106,106,12,A1
requests,utils.py,Simple Assignment,107,107,12,A1
requests,utils.py,Simple Assignment,141,141,8,A1
requests,utils.py,Simple Assignment,171,171,12,A1
requests,utils.py,Simple Assignment,236,236,12,A1
requests,utils.py,Simple Assignment,240,240,12,A1
requests,utils.py,Simple Assignment,396,396,12,A1
requests,utils.py,Simple Assignment,427,427,12,A1
requests,utils.py,Simple Assignment,431,431,12,A1
requests,utils.py,Simple Assignment,529,529,12,A1
requests,utils.py,Simple Assignment,530,530,12,A1
requests,utils.py,Simple Assignment,534,534,12,A1
requests,utils.py,Simple Assignment,655,655,12,A1
requests,utils.py,Simple Assignment,726,726,12,A1
requests,utils.py,Simple Assignment,801,801,12,A1
requests,utils.py,Simple Assignment,814,814,12,A1
requests,utils.py,Simple Assignment,856,856,12,A1
requests,utils.py,Simple Assignment,930,930,12,A1
requests,utils.py,Simple Assignment,942,942,12,A1
requests,utils.py,Simple Assignment,1027,1027,8,A1
requests,utils.py,Simple Assignment,1047,1047,8,A1
requests,utils.py,Simple Assignment,215,215,16,A1
requests,utils.py,Simple Assignment,223,223,16,A1
requests,utils.py,Simple Assignment,243,243,16,A1
requests,utils.py,Simple Assignment,532,532,16,A1
requests,utils.py,Simple Assignment,533,533,16,A1
requests,utils.py,Simple Assignment,646,646,16,A1
requests,utils.py,Assigment with sum (total = total + 1),651,651,16,A1
requests,utils.py,Simple Assignment,653,653,16,A1
requests,utils.py,Simple Assignment,761,761,16,A1
requests,utils.py,Simple Assignment,816,816,12,A1
requests,utils.py,Simple Assignment,932,932,12,A1
requests,utils.py,Simple Assignment,938,938,16,A1
requests,utils.py,Simple Assignment,145,145,12,A1
requests,utils.py,Simple Assignment,152,152,12,A1
requests,utils.py,Simple Assignment,178,178,16,A1
requests,utils.py,Simple Assignment,185,185,20,A1
requests,utils.py,Simple Assignment,191,191,20,A1
requests,utils.py,Simplified incremental Assignment with increase amount,587,587,8,A2
requests,utils.py,Simplified incremental Assignment with increase amount,803,803,16,A2
requests,utils.py,'raise' exception,335,335,8,B1
requests,utils.py,'raise' exception,361,361,8,B1
requests,utils.py,'raise' exception,1056,1059,8,B1
requests,utils.py,'raise' exception,1094,1094,8,B1
requests,utils.py,'raise' exception,310,310,8,B1
requests,utils.py,'raise' exception,1049,1052,8,B1
requests,utils.py,'raise' exception,1090,1092,12,B1
requests,utils.py,'raise' exception,249,249,16,B1
requests,utils.py,'raise' exception,648,648,16,B1
requests,utils.py,'pass' statement,253,253,8,B1
requests,utils.py,'pass' statement,150,150,12,B1
requests,utils.py,Import,9,9,0,A2
requests,utils.py,Import,10,10,0,A2
requests,utils.py,Import,11,11,0,A2
requests,utils.py,Import,12,12,0,A2
requests,utils.py,Import're' module,13,13,0,C1
requests,utils.py,Import,14,14,0,A2
requests,utils.py,Import'struct' module,15,15,0,C1
requests,utils.py,Import,16,16,0,A2
requests,utils.py,Import,17,17,0,A2
requests,utils.py,Import,18,18,0,A2
requests,utils.py,Import,19,19,0,A2
requests,utils.py,Import,78,78,12,A2
requests,utils.py,From,20,20,0,A2
requests,utils.py,From,22,22,0,A2
requests,utils.py,Relative From,24,24,0,B1
requests,utils.py,Relative From,25,25,0,B1
requests,utils.py,Relative From,28,33,0,B1
requests,utils.py,Relative From,34,41,0,B1
requests,utils.py,Relative From with 'as' extension ,42,42,0,B1
requests,utils.py,Relative From,43,51,0,B1
requests,utils.py,Relative From,52,52,0,B1
requests,utils.py,Relative From,53,58,0,B1
requests,utils.py,Relative From,59,59,0,B1
requests,utils.py,From,209,209,8,A2
requests,utils.py,Simple If statements,73,121,0,A1
requests,utils.py,Simple If statements,127,128,4,A1
requests,utils.py,Simple If statements,137,167,4,A1
requests,utils.py,Simple If statements,169,191,4,A1
requests,utils.py,Simple If statements,193,194,4,A1
requests,utils.py,Simple If statements,203,206,4,A1
requests,utils.py,Simple If statements,259,260,4,A1
requests,utils.py,Simple If statements,268,270,4,A1
requests,utils.py,Simple If statements,283,284,4,A1
requests,utils.py,Simple If statements,287,288,4,A1
requests,utils.py,Simple If statements,293,296,4,A1
requests,utils.py,Simple If statements,331,332,4,A1
requests,utils.py,Simple If statements,334,335,4,A1
requests,utils.py,Simple If statements,357,358,4,A1
requests,utils.py,Simple If statements,360,361,4,A1
requests,utils.py,Simple If statements,363,364,4,A1
requests,utils.py,Simple If statements,445,458,4,A1
requests,utils.py,Simple If statements,547,548,4,A1
requests,utils.py,Simple If statements,552,553,4,A1
requests,utils.py,Simple If statements,555,556,4,A1
requests,utils.py,Simple If statements,558,560,4,A1
requests,utils.py,Simple If statements,566,568,4,A1
requests,utils.py,Simple If statements,576,577,4,A1
requests,utils.py,Simple If statements,583,584,4,A1
requests,utils.py,Simple If statements,616,620,4,A1
requests,utils.py,Simple If statements,724,738,4,A1
requests,utils.py,Simple If statements,751,753,4,A1
requests,utils.py,Simple If statements,778,779,4,A1
requests,utils.py,Simple If statements,782,784,4,A1
requests,utils.py,Simple If statements,786,809,4,A1
requests,utils.py,Simple If statements,818,819,4,A1
requests,utils.py,Simple If statements,830,833,4,A1
requests,utils.py,Simple If statements,844,845,4,A1
requests,utils.py,Simple If statements,879,885,4,A1
requests,utils.py,Simple If statements,925,926,4,A1
requests,utils.py,Simple If statements,963,964,4,A1
requests,utils.py,Simple If statements,965,966,4,A1
requests,utils.py,Simple If statements,967,968,4,A1
requests,utils.py,Simple If statements,970,971,4,A1
requests,utils.py,Simple If statements,972,976,4,A1
requests,utils.py,Simple If statements,978,982,4,A1
requests,utils.py,Simple If statements,1001,1002,4,A1
requests,utils.py,Simple If statements,1004,1007,4,A1
requests,utils.py,Simple If statements,1008,1009,4,A1
requests,utils.py,Simple If statements,1010,1011,4,A1
requests,utils.py,Simple If statements,1044,1052,4,A1
requests,utils.py,Simple If statements,1054,1059,4,A1
requests,utils.py,Simple If statements,1071,1072,4,A1
requests,utils.py,Simple If statements,1084,1094,4,A1
requests,utils.py,Simple If statements,93,94,8,A1
requests,utils.py,Simple If statements,118,121,8,A1
requests,utils.py,Simple If statements,140,167,4,A1
requests,utils.py,Simple If statements,227,228,8,A1
requests,utils.py,Simple If statements,235,236,8,A1
requests,utils.py,Simple If statements,277,280,8,A1
requests,utils.py,Simple If statements,395,396,8,A1
requests,utils.py,Simple If statements,426,428,8,A1
requests,utils.py,Simple If statements,430,431,8,A1
requests,utils.py,Simple If statements,457,458,8,A1
requests,utils.py,Simple If statements,528,534,8,A1
requests,utils.py,Simple If statements,573,574,8,A1
requests,utils.py,Simple If statements,644,655,8,A1
requests,utils.py,Simple If statements,730,731,8,A1
requests,utils.py,Simple If statements,757,761,8,A1
requests,utils.py,Simple If statements,791,809,8,A1
requests,utils.py,Simple If statements,855,857,8,A1
requests,utils.py,Simple If statements,884,885,8,A1
requests,utils.py,Simple If statements,973,974,8,A1
requests,utils.py,Simple If statements,975,976,8,A1
requests,utils.py,Simple If statements,979,980,8,A1
requests,utils.py,Simple If statements,981,982,8,A1
requests,utils.py,Simple If statements,1046,1052,4,A1
requests,utils.py,Simple If statements,102,104,12,A1
requests,utils.py,Simple If statements,108,109,12,A1
requests,utils.py,Simple If statements,143,167,4,A1
requests,utils.py,Simple If statements,180,191,12,A1
requests,utils.py,Simple If statements,222,224,12,A1
requests,utils.py,Simple If statements,241,244,12,A1
requests,utils.py,Simple If statements,531,533,12,A1
requests,utils.py,Simple If statements,650,653,12,A1
requests,utils.py,Simple If statements,758,761,12,A1
requests,utils.py,Simple If statements,802,803,12,A1
requests,utils.py,Simple If statements,103,104,16,A1
requests,utils.py,Simple If statements,177,178,12,A1
requests,utils.py,Simple If statements,248,249,12,A1
requests,utils.py,Simple If statements,793,799,16,A1
requests,utils.py,Simple If statements,806,809,16,A1
requests,utils.py,Simple If statements,156,167,12,A1
requests,utils.py,Simple If statements,794,795,20,A1
requests,utils.py,Simple If statements,796,799,16,A1
requests,utils.py,Simple For Loop,394,397,4,A1
requests,utils.py,Simple For Loop,425,432,4,A1
requests,utils.py,Simple For Loop,471,472,4,A1
requests,utils.py,Simple For Loop,526,534,4,A1
requests,utils.py,Simple For Loop,571,574,4,A1
requests,utils.py,Simple For Loop,642,655,4,A1
requests,utils.py,Simple For Loop,854,857,4,A1
requests,utils.py,1 Nested For Loop,928,944,4,A2
requests,utils.py,Simple For Loop,101,109,8,A1
requests,utils.py,Simple For Loop,213,224,8,A1
requests,utils.py,Simple For Loop,936,942,8,A1
requests,utils.py,Simple For Loop,792,799,12,A1
requests,utils.py,Simple For Loop,805,809,12,A1
requests,utils.py,While with Else Loop,275,281,4,B1
requests,utils.py,While with Else Loop,585,587,4,B1
requests,utils.py,'break' statement,280,280,12,B1
requests,utils.py,'break' statement,857,857,12,B1
requests,utils.py,'break' statement,224,224,16,B1
requests,utils.py,'break' statement,940,940,16,B1
requests,utils.py,'continue' statement,428,428,12,B1
requests,utils.py,Exception --> try/try/except,208,253,4,B1
requests,utils.py,Exception --> try/except,304,310,4,B1
requests,utils.py,Exception --> try/except,623,626,4,B1
requests,utils.py,Exception --> try/except,669,678,4,B1
requests,utils.py,Exception --> try/except,711,714,4,B1
requests,utils.py,Exception --> try/finally,754,761,4,B2
requests,utils.py,Exception --> try/except,1024,1027,4,B1
requests,utils.py,Exception --> try/except,77,80,8,B1
requests,utils.py,Exception --> try/except,82,92,8,B1
requests,utils.py,Exception --> try/except/else,170,191,8,B1
requests,utils.py,Exception --> try/except,239,249,8,B1
requests,utils.py,Exception --> try/except,617,620,8,B1
requests,utils.py,Exception --> try/except,725,728,8,B1
requests,utils.py,Exception --> try/except,733,736,8,B1
requests,utils.py,Exception --> try/except,813,816,8,B1
requests,utils.py,Exception --> try/except,929,932,8,B1
requests,utils.py,Exception --> try/except,1087,1092,8,B1
requests,utils.py,Exception --> try/except,214,220,12,B1
requests,utils.py,Exception --> try/except,645,648,12,B1
requests,utils.py,Exception --> try/except,937,940,12,B1
requests,utils.py,Exception --> try/except/else,144,167,8,B1
